timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import
09:0021-04-2022,449,11,9,461000,3460,,0,0,,0,0,,19546.4,75.08,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,399410.4,3267.97,,0,0,,0,0,Ibiza(Spagna)_nan_-79061.5_593.39@M_nan_-17656.3_132.52@,Spagna_400000.0_42043.2_116.95@
09:1021-04-2022,453,10,8,519000,3920,,0,0,,0,0,,19566.3,75.26,,0,0,,0,0,,1816.5,1.18,,0,0,,0,0,,0,0,,455578.2,3724.0,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_655.03@M_nan_-13182.6_99.57@,Spagna_400000.0_42039.0_119.56@
09:2021-04-2022,453,10,8,519000,3920,,0,0,,0,0,,19566.3,75.26,,0,0,,0,0,,1816.5,1.18,,0,0,,0,0,,0,0,,455578.2,3724.0,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_655.03@M_nan_-13182.6_99.57@,Spagna_400000.0_42039.0_119.56@
09:3021-04-2022,453,10,8,519000,3920,,0,0,,0,0,,19566.3,75.26,,0,0,,0,0,,1816.5,1.18,,0,0,,0,0,,0,0,,455578.2,3724.0,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_655.03@M_nan_-13182.6_99.57@,Spagna_400000.0_42039.0_119.56@
09:4021-04-2022,453,10,8,519000,3920,,0,0,,0,0,,19566.3,75.26,,0,0,,0,0,,1816.5,1.18,,0,0,,0,0,,0,0,,455578.2,3724.0,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_655.03@M_nan_-13182.6_99.57@,Spagna_400000.0_42039.0_119.56@
09:5021-04-2022,449,11,9,519000,3880,,0,0,,0,0,,19566.3,74.88,,0,0,,0,0,,1816.5,1.16,,0,0,,0,0,,0,0,,455578.2,3715.1,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_648.35@M_nan_-13182.6_98.55@,Spagna_400000.0_42039.0_88.46@
10:0021-04-2022,449,11,9,519000,3880,,0,0,,0,0,,19566.3,74.88,,0,0,,0,0,,1816.5,1.16,,0,0,,0,0,,0,0,,455578.2,3715.1,,0,0,,0,0,Ibiza(Spagna)_nan_-86724.9_648.35@M_nan_-13182.6_98.55@,Spagna_400000.0_42039.0_88.46@
10:1021-04-2022,449,11,9,579000,4330,,0,0,,0,0,,20149.2,77.07,,0,0,,0,0,,11290.5,8.66,,0,0,,0,0,,0,0,,505640.7,4127.79,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_597.97@M_nan_-14011.8_104.79@,Spagna_400000.0_41919.6_116.48@
10:2021-04-2022,449,11,9,579000,4330,,0,0,,0,0,,20149.2,77.07,,0,0,,0,0,,11290.5,8.66,,0,0,,0,0,,0,0,,505640.7,4127.79,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_597.97@M_nan_-14011.8_104.79@,Spagna_400000.0_41919.6_116.48@
10:3021-04-2022,449,11,9,579000,4330,,0,0,,0,0,,20149.2,77.07,,0,0,,0,0,,11290.5,8.66,,0,0,,0,0,,0,0,,505640.7,4127.79,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_597.97@M_nan_-14011.8_104.79@,Spagna_400000.0_41919.6_116.48@
10:4021-04-2022,449,11,9,579000,4330,,0,0,,0,0,,20149.2,77.07,,0,0,,0,0,,11290.5,8.66,,0,0,,0,0,,0,0,,505640.7,4127.79,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_597.97@M_nan_-14011.8_104.79@,Spagna_400000.0_41919.6_116.48@
10:5021-04-2022,446,11,10,579000,4310,,0,0,,0,0,,20149.2,77.15,,0,0,,0,0,,11290.5,8.62,,0,0,,0,0,,0,0,,505640.7,4132.86,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_595.21@M_nan_-14011.8_104.3@,Spagna_400000.0_41919.6_91.37@
11:0021-04-2022,446,11,10,579000,4310,,0,0,,0,0,,20149.2,77.15,,0,0,,0,0,,11290.5,8.62,,0,0,,0,0,,0,0,,505640.7,4132.86,,0,0,,0,0,Ibiza(Spagna)_nan_-79959.9_595.21@M_nan_-14011.8_104.3@,Spagna_400000.0_41919.6_91.37@
11:1021-04-2022,437,13,12,621000,4520,,0,0,,0,0,,20555.1,78.65,,0,0,,0,0,,31298.4,23.5,,0,0,,0,0,,0,0,,527166.9,4307.11,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_659.47@M_nan_-13848.3_100.8@,Spagna_400000.0_41979.6_110.74@
11:2021-04-2022,437,13,12,621000,4520,,0,0,,0,0,,20555.1,78.65,,0,0,,0,0,,31298.4,23.5,,0,0,,0,0,,0,0,,527166.9,4307.11,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_659.47@M_nan_-13848.3_100.8@,Spagna_400000.0_41979.6_110.74@
11:3021-04-2022,437,13,12,621000,4520,,0,0,,0,0,,20555.1,78.65,,0,0,,0,0,,31298.4,23.5,,0,0,,0,0,,0,0,,527166.9,4307.11,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_659.47@M_nan_-13848.3_100.8@,Spagna_400000.0_41979.6_110.74@
11:4021-04-2022,437,13,12,621000,4520,,0,0,,0,0,,20555.1,78.65,,0,0,,0,0,,31298.4,23.5,,0,0,,0,0,,0,0,,527166.9,4307.11,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_659.47@M_nan_-13848.3_100.8@,Spagna_400000.0_41979.6_110.74@
11:5021-04-2022,437,13,12,621000,4520,,0,0,,0,0,,20555.1,78.65,,0,0,,0,0,,31298.4,23.5,,0,0,,0,0,,0,0,,527166.9,4307.11,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_659.47@M_nan_-13848.3_100.8@,Spagna_400000.0_41979.6_110.74@
12:0021-04-2022,434,14,13,621000,4490,,0,0,,0,0,,20555.1,79.02,,0,0,,0,0,,31298.4,23.35,,0,0,,0,0,,0,0,,527166.9,4303.66,,0,0,,0,0,Ibiza(Spagna)_nan_-90603.9_655.09@M_nan_-13848.3_100.13@,Spagna_400000.0_41979.6_83.96@
12:1021-04-2022,427,16,14,638000,4540,,0,0,,0,0,,22138.6,84.9,,0,0,,0,0,,45298.0,34.05,,0,0,,0,0,,0,0,,528583.0,4317.09,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_671.47@M_nan_-15439.6_109.87@,Spagna_400000.0_41980.4_104.42@
12:2021-04-2022,427,16,14,638000,4540,,0,0,,0,0,,22138.6,84.9,,0,0,,0,0,,45298.0,34.05,,0,0,,0,0,,0,0,,528583.0,4317.09,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_671.47@M_nan_-15439.6_109.87@,Spagna_400000.0_41980.4_104.42@
12:3021-04-2022,427,16,14,638000,4540,,0,0,,0,0,,22138.6,84.9,,0,0,,0,0,,45298.0,34.05,,0,0,,0,0,,0,0,,528583.0,4317.09,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_671.47@M_nan_-15439.6_109.87@,Spagna_400000.0_41980.4_104.42@
12:4021-04-2022,427,16,14,638000,4540,,0,0,,0,0,,22138.6,84.9,,0,0,,0,0,,45298.0,34.05,,0,0,,0,0,,0,0,,528583.0,4317.09,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_671.47@M_nan_-15439.6_109.87@,Spagna_400000.0_41980.4_104.42@
12:5021-04-2022,424,16,15,638000,4510,,0,0,,0,0,,22138.6,84.79,,0,0,,0,0,,45298.0,33.82,,0,0,,0,0,,0,0,,528583.0,4313.82,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_667.03@M_nan_-15439.6_109.14@,Spagna_400000.0_41980.4_77.57@
13:0021-04-2022,424,16,15,638000,4510,,0,0,,0,0,,22138.6,84.79,,0,0,,0,0,,45298.0,33.82,,0,0,,0,0,,0,0,,528583.0,4313.82,,0,0,,0,0,Ibiza(Spagna)_nan_-94360.2_667.03@M_nan_-15439.6_109.14@,Spagna_400000.0_41980.4_77.57@
13:1021-04-2022,409,20,18,632000,4310,,0,0,,0,0,,20856.0,80.17,,0,0,,0,0,,70025.6,52.58,,0,0,,0,0,,0,0,,499216.8,4079.41,,0,0,,0,0,Ibiza(Spagna)_nan_-92461.6_630.55@M_nan_-18454.4_125.85@,Spagna_400000.0_41964.8_97.84@
13:2021-04-2022,409,20,18,632000,4310,,0,0,,0,0,,20856.0,80.17,,0,0,,0,0,,70025.6,52.58,,0,0,,0,0,,0,0,,499216.8,4079.41,,0,0,,0,0,Ibiza(Spagna)_nan_-92461.6_630.55@M_nan_-18454.4_125.85@,Spagna_400000.0_41964.8_97.84@
13:3021-04-2022,409,20,18,632000,4310,,0,0,,0,0,,20856.0,80.17,,0,0,,0,0,,70025.6,52.58,,0,0,,0,0,,0,0,,499216.8,4079.41,,0,0,,0,0,Ibiza(Spagna)_nan_-92461.6_630.55@M_nan_-18454.4_125.85@,Spagna_400000.0_41964.8_97.84@
13:4021-04-2022,409,20,18,632000,4310,,0,0,,0,0,,20856.0,80.17,,0,0,,0,0,,70025.6,52.58,,0,0,,0,0,,0,0,,499216.8,4079.41,,0,0,,0,0,Ibiza(Spagna)_nan_-92461.6_630.55@M_nan_-18454.4_125.85@,Spagna_400000.0_41964.8_97.84@
13:5021-04-2022,407,20,19,632000,4290,,0,0,,0,0,,20856.0,80.22,,0,0,,0,0,,70025.6,52.77,,0,0,,0,0,,0,0,,499216.8,4082.79,,0,0,,0,0,Ibiza(Spagna)_nan_-92461.6_627.63@M_nan_-18454.4_125.27@,Spagna_400000.0_41964.8_74.22@
14:0021-04-2022,419,17,16,638000,4450,,0,0,,0,0,,22202.4,84.99,,0,0,,0,0,,55123.2,41.39,,0,0,,0,0,,0,0,,518566.4,4230.17,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_636.8@M_nan_-17226.0_120.15@,Spagna_400000.0_42044.2_93.45@
14:1021-04-2022,419,17,16,638000,4450,,0,0,,0,0,,22202.4,84.99,,0,0,,0,0,,55123.2,41.39,,0,0,,0,0,,0,0,,518566.4,4230.17,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_636.8@M_nan_-17226.0_120.15@,Spagna_400000.0_42044.2_93.45@
14:2021-04-2022,419,17,16,638000,4450,,0,0,,0,0,,22202.4,84.99,,0,0,,0,0,,55123.2,41.39,,0,0,,0,0,,0,0,,518566.4,4230.17,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_636.8@M_nan_-17226.0_120.15@,Spagna_400000.0_42044.2_93.45@
14:3021-04-2022,419,17,16,638000,4450,,0,0,,0,0,,22202.4,84.99,,0,0,,0,0,,55123.2,41.39,,0,0,,0,0,,0,0,,518566.4,4230.17,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_636.8@M_nan_-17226.0_120.15@,Spagna_400000.0_42044.2_93.45@
14:4021-04-2022,419,17,16,638000,4450,,0,0,,0,0,,22202.4,84.99,,0,0,,0,0,,55123.2,41.39,,0,0,,0,0,,0,0,,518566.4,4230.17,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_636.8@M_nan_-17226.0_120.15@,Spagna_400000.0_42044.2_93.45@
14:5021-04-2022,417,18,17,638000,4430,,0,0,,0,0,,22202.4,85.06,,0,0,,0,0,,55123.2,41.2,,0,0,,0,0,,0,0,,518566.4,4230.65,,0,0,,0,0,Ibiza(Spagna)_nan_-91297.8_633.93@M_nan_-17226.0_119.61@,Spagna_400000.0_42044.2_72.65@
15:0021-04-2022,417,18,17,646000,4480,,0,0,,0,0,,21124.2,81.09,,0,0,,0,0,,60207.2,45.25,,0,0,,0,0,,0,0,,522743.2,4262.27,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_639.74@M_nan_-17183.6_119.17@,Spagna_400000.0_41925.4_91.84@
15:1021-04-2022,417,18,17,646000,4480,,0,0,,0,0,,21124.2,81.09,,0,0,,0,0,,60207.2,45.25,,0,0,,0,0,,0,0,,522743.2,4262.27,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_639.74@M_nan_-17183.6_119.17@,Spagna_400000.0_41925.4_91.84@
15:2021-04-2022,417,18,17,646000,4480,,0,0,,0,0,,21124.2,81.09,,0,0,,0,0,,60207.2,45.25,,0,0,,0,0,,0,0,,522743.2,4262.27,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_639.74@M_nan_-17183.6_119.17@,Spagna_400000.0_41925.4_91.84@
15:3021-04-2022,417,18,17,646000,4480,,0,0,,0,0,,21124.2,81.09,,0,0,,0,0,,60207.2,45.25,,0,0,,0,0,,0,0,,522743.2,4262.27,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_639.74@M_nan_-17183.6_119.17@,Spagna_400000.0_41925.4_91.84@
15:4021-04-2022,415,18,17,646000,4470,,0,0,,0,0,,21124.2,80.91,,0,0,,0,0,,60207.2,45.15,,0,0,,0,0,,0,0,,522743.2,4271.09,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_638.32@M_nan_-17183.6_118.9@,Spagna_400000.0_41925.4_72.86@
15:5021-04-2022,415,18,17,646000,4470,,0,0,,0,0,,21124.2,80.91,,0,0,,0,0,,60207.2,45.15,,0,0,,0,0,,0,0,,522743.2,4271.09,,0,0,,0,0,Ibiza(Spagna)_nan_-92248.8_638.32@M_nan_-17183.6_118.9@,Spagna_400000.0_41925.4_72.86@
16:0021-04-2022,410,20,18,622000,4250,,0,0,,0,0,,22018.8,84.58,,0,0,,0,0,,64936.8,48.88,,0,0,,0,0,,0,0,,492872.8,4026.03,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_626.45@M_nan_-13808.4_94.35@,Spagna_400000.0_42171.6_90.52@
16:1021-04-2022,410,20,18,622000,4250,,0,0,,0,0,,22018.8,84.58,,0,0,,0,0,,64936.8,48.88,,0,0,,0,0,,0,0,,492872.8,4026.03,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_626.45@M_nan_-13808.4_94.35@,Spagna_400000.0_42171.6_90.52@
16:2021-04-2022,410,20,18,622000,4250,,0,0,,0,0,,22018.8,84.58,,0,0,,0,0,,64936.8,48.88,,0,0,,0,0,,0,0,,492872.8,4026.03,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_626.45@M_nan_-13808.4_94.35@,Spagna_400000.0_42171.6_90.52@
16:3021-04-2022,410,20,18,622000,4250,,0,0,,0,0,,22018.8,84.58,,0,0,,0,0,,64936.8,48.88,,0,0,,0,0,,0,0,,492872.8,4026.03,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_626.45@M_nan_-13808.4_94.35@,Spagna_400000.0_42171.6_90.52@
16:4021-04-2022,410,20,18,622000,4250,,0,0,,0,0,,22018.8,84.58,,0,0,,0,0,,64936.8,48.88,,0,0,,0,0,,0,0,,492872.8,4026.03,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_626.45@M_nan_-13808.4_94.35@,Spagna_400000.0_42171.6_90.52@
16:5021-04-2022,408,20,19,622000,4230,,0,0,,0,0,,22018.8,84.6,,0,0,,0,0,,64936.8,48.64,,0,0,,0,0,,0,0,,492872.8,4024.42,,0,0,,0,0,Ibiza(Spagna)_nan_-91682.8_623.5@M_nan_-13808.4_93.91@,Spagna_400000.0_42171.6_72.33@
17:0021-04-2022,404,21,19,596000,4020,,0,0,,0,0,,21515.6,82.41,,0,0,,0,0,,68242.0,51.05,,0,0,,0,0,,0,0,,464343.6,3796.89,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_646.01@M_nan_-8940.0_60.3@,Spagna_400000.0_41839.2_89.24@
17:1021-04-2022,404,21,19,596000,4020,,0,0,,0,0,,21515.6,82.41,,0,0,,0,0,,68242.0,51.05,,0,0,,0,0,,0,0,,464343.6,3796.89,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_646.01@M_nan_-8940.0_60.3@,Spagna_400000.0_41839.2_89.24@
17:2021-04-2022,404,21,19,596000,4020,,0,0,,0,0,,21515.6,82.41,,0,0,,0,0,,68242.0,51.05,,0,0,,0,0,,0,0,,464343.6,3796.89,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_646.01@M_nan_-8940.0_60.3@,Spagna_400000.0_41839.2_89.24@
17:3021-04-2022,404,21,19,596000,4020,,0,0,,0,0,,21515.6,82.41,,0,0,,0,0,,68242.0,51.05,,0,0,,0,0,,0,0,,464343.6,3796.89,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_646.01@M_nan_-8940.0_60.3@,Spagna_400000.0_41839.2_89.24@
17:4021-04-2022,404,21,19,596000,4020,,0,0,,0,0,,21515.6,82.41,,0,0,,0,0,,68242.0,51.05,,0,0,,0,0,,0,0,,464343.6,3796.89,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_646.01@M_nan_-8940.0_60.3@,Spagna_400000.0_41839.2_89.24@
17:5021-04-2022,402,21,20,596000,4000,,0,0,,0,0,,21515.6,82.4,,0,0,,0,0,,68242.0,51.2,,0,0,,0,0,,0,0,,464343.6,3796.0,,0,0,,0,0,Ibiza(Spagna)_nan_-95777.2_642.8@M_nan_-8940.0_60.0@,Spagna_400000.0_41839.2_70.4@
18:0021-04-2022,424,16,15,596000,4210,,0,0,,0,0,,21634.8,82.94,,0,0,,0,0,,41898.8,31.57,,0,0,,0,0,,0,0,,490567.6,4006.24,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_670.65@M_nan_-8224.8_58.1@,Spagna_400000.0_41958.4_89.67@
18:1021-04-2022,424,16,15,596000,4210,,0,0,,0,0,,21634.8,82.94,,0,0,,0,0,,41898.8,31.57,,0,0,,0,0,,0,0,,490567.6,4006.24,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_670.65@M_nan_-8224.8_58.1@,Spagna_400000.0_41958.4_89.67@
18:2021-04-2022,424,16,15,596000,4210,,0,0,,0,0,,21634.8,82.94,,0,0,,0,0,,41898.8,31.57,,0,0,,0,0,,0,0,,490567.6,4006.24,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_670.65@M_nan_-8224.8_58.1@,Spagna_400000.0_41958.4_89.67@
18:3021-04-2022,424,16,15,596000,4210,,0,0,,0,0,,21634.8,82.94,,0,0,,0,0,,41898.8,31.57,,0,0,,0,0,,0,0,,490567.6,4006.24,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_670.65@M_nan_-8224.8_58.1@,Spagna_400000.0_41958.4_89.67@
18:4021-04-2022,424,16,15,596000,4210,,0,0,,0,0,,21634.8,82.94,,0,0,,0,0,,41898.8,31.57,,0,0,,0,0,,0,0,,490567.6,4006.24,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_670.65@M_nan_-8224.8_58.1@,Spagna_400000.0_41958.4_89.67@
18:5021-04-2022,422,17,15,596000,4190,,0,0,,0,0,,21634.8,82.96,,0,0,,0,0,,41898.8,31.42,,0,0,,0,0,,0,0,,490567.6,4005.22,,0,0,,0,0,Ibiza(Spagna)_nan_-94942.8_667.47@M_nan_-8224.8_57.82@,Spagna_400000.0_41958.4_70.81@
19:0021-04-2022,441,13,11,606000,4450,,0,0,,0,0,,21755.4,83.22,,0,0,,0,0,,20543.4,15.57,,0,0,,0,0,,0,0,,521826.6,4259.54,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_695.09@M_nan_-10483.8_76.98@,Spagna_400000.0_41874.6_91.67@
19:1021-04-2022,441,13,11,606000,4450,,0,0,,0,0,,21755.4,83.22,,0,0,,0,0,,20543.4,15.57,,0,0,,0,0,,0,0,,521826.6,4259.54,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_695.09@M_nan_-10483.8_76.98@,Spagna_400000.0_41874.6_91.67@
19:2021-04-2022,441,13,11,606000,4450,,0,0,,0,0,,21755.4,83.22,,0,0,,0,0,,20543.4,15.57,,0,0,,0,0,,0,0,,521826.6,4259.54,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_695.09@M_nan_-10483.8_76.98@,Spagna_400000.0_41874.6_91.67@
19:3021-04-2022,441,13,11,606000,4450,,0,0,,0,0,,21755.4,83.22,,0,0,,0,0,,20543.4,15.57,,0,0,,0,0,,0,0,,521826.6,4259.54,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_695.09@M_nan_-10483.8_76.98@,Spagna_400000.0_41874.6_91.67@
19:4021-04-2022,441,13,11,606000,4450,,0,0,,0,0,,21755.4,83.22,,0,0,,0,0,,20543.4,15.57,,0,0,,0,0,,0,0,,521826.6,4259.54,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_695.09@M_nan_-10483.8_76.98@,Spagna_400000.0_41874.6_91.67@
19:5021-04-2022,439,13,11,606000,4440,,0,0,,0,0,,21755.4,83.47,,0,0,,0,0,,20543.4,15.54,,0,0,,0,0,,0,0,,521826.6,4266.84,,0,0,,0,0,Ibiza(Spagna)_nan_-94657.2_693.53@M_nan_-10483.8_76.81@,Spagna_400000.0_41874.6_74.15@
20:0021-04-2022,450,10,9,619000,4640,,0,0,,0,0,,21046.0,80.74,,0,0,,0,0,,10089.7,7.42,,0,0,,0,0,,0,0,,545772.3,4455.79,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_676.98@M_nan_-7737.5_58.0@,Spagna_400000.0_42030.1_96.05@
20:1021-04-2022,450,10,9,619000,4640,,0,0,,0,0,,21046.0,80.74,,0,0,,0,0,,10089.7,7.42,,0,0,,0,0,,0,0,,545772.3,4455.79,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_676.98@M_nan_-7737.5_58.0@,Spagna_400000.0_42030.1_96.05@
20:2021-04-2022,450,10,9,619000,4640,,0,0,,0,0,,21046.0,80.74,,0,0,,0,0,,10089.7,7.42,,0,0,,0,0,,0,0,,545772.3,4455.79,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_676.98@M_nan_-7737.5_58.0@,Spagna_400000.0_42030.1_96.05@
20:3021-04-2022,450,10,9,619000,4640,,0,0,,0,0,,21046.0,80.74,,0,0,,0,0,,10089.7,7.42,,0,0,,0,0,,0,0,,545772.3,4455.79,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_676.98@M_nan_-7737.5_58.0@,Spagna_400000.0_42030.1_96.05@
20:4021-04-2022,450,10,9,619000,4640,,0,0,,0,0,,21046.0,80.74,,0,0,,0,0,,10089.7,7.42,,0,0,,0,0,,0,0,,545772.3,4455.79,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_676.98@M_nan_-7737.5_58.0@,Spagna_400000.0_42030.1_96.05@
20:5021-04-2022,448,11,9,619000,4620,,0,0,,0,0,,21046.0,80.85,,0,0,,0,0,,10089.7,7.39,,0,0,,0,0,,0,0,,545772.3,4456.45,,0,0,,0,0,Ibiza(Spagna)_nan_-90312.1_674.06@M_nan_-7737.5_57.75@,Spagna_400000.0_42030.1_75.31@
21:0021-04-2022,456,9,7,611000,4640,,0,0,,0,0,,19429.8,74.24,,0,0,,0,0,,3055.0,2.32,,0,0,,0,0,,0,0,,546539.5,4458.58,,0,0,,0,0,Ibiza(Spagna)_nan_-50346.4_382.34@M_nan_-6721.0_51.04@,Spagna_400000.0_41975.7_104.4@
21:1021-04-2022,456,9,7,611000,4640,,0,0,,0,0,,19429.8,74.24,,0,0,,0,0,,3055.0,2.32,,0,0,,0,0,,0,0,,546539.5,4458.58,,0,0,,0,0,Ibiza(Spagna)_nan_-50346.4_382.34@M_nan_-6721.0_51.04@,Spagna_400000.0_41975.7_104.4@
21:2021-04-2022,456,9,7,611000,4640,,0,0,,0,0,,19429.8,74.24,,0,0,,0,0,,3055.0,2.32,,0,0,,0,0,,0,0,,546539.5,4458.58,,0,0,,0,0,Ibiza(Spagna)_nan_-50346.4_382.34@M_nan_-6721.0_51.04@,Spagna_400000.0_41975.7_104.4@
21:3021-04-2022,456,9,7,611000,4640,,0,0,,0,0,,19429.8,74.24,,0,0,,0,0,,3055.0,2.32,,0,0,,0,0,,0,0,,546539.5,4458.58,,0,0,,0,0,Ibiza(Spagna)_nan_-50346.4_382.34@M_nan_-6721.0_51.04@,Spagna_400000.0_41975.7_104.4@
21:4021-04-2022,456,9,7,611000,4640,,0,0,,0,0,,19429.8,74.24,,0,0,,0,0,,3055.0,2.32,,0,0,,0,0,,0,0,,546539.5,4458.58,,0,0,,0,0,Ibiza(Spagna)_nan_-50346.4_382.34@M_nan_-6721.0_51.04@,Spagna_400000.0_41975.7_104.4@
21:5021-04-2022,455,9,8,611000,4630,,0,0,,0,0,,19857.5,75.93,,0,0,,0,0,,2688.4,1.85,,0,0,,0,0,,0,0,,546600.6,4461.0,,0,0,,0,0,Ibiza(Spagna)_nan_-50285.3_381.05@M_nan_-6721.0_50.93@,Spagna_400000.0_41914.6_90.75@
22:0021-04-2022,459,8,7,614000,4700,,0,0,,0,0,,19034.0,72.85,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4513.41,,0,0,,0,0,Ibiza(Spagna)_nan_-18235.8_139.59@M_nan_-4727.8_36.19@,Spagna_400000.0_42059.0_113.27@
22:1021-04-2022,459,8,7,614000,4700,,0,0,,0,0,,19034.0,72.85,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4513.41,,0,0,,0,0,Ibiza(Spagna)_nan_-18235.8_139.59@M_nan_-4727.8_36.19@,Spagna_400000.0_42059.0_113.27@
22:2021-04-2022,459,8,7,614000,4700,,0,0,,0,0,,19034.0,72.85,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4513.41,,0,0,,0,0,Ibiza(Spagna)_nan_-18235.8_139.59@M_nan_-4727.8_36.19@,Spagna_400000.0_42059.0_113.27@
22:3021-04-2022,459,8,7,614000,4700,,0,0,,0,0,,19034.0,72.85,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4513.41,,0,0,,0,0,Ibiza(Spagna)_nan_-18235.8_139.59@M_nan_-4727.8_36.19@,Spagna_400000.0_42059.0_113.27@
22:4021-04-2022,459,8,7,614000,4700,,0,0,,0,0,,19034.0,72.85,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4513.41,,0,0,,0,0,Ibiza(Spagna)_nan_-18235.8_139.59@M_nan_-4727.8_36.19@,Spagna_400000.0_42059.0_113.27@
22:5021-04-2022,458,8,7,614000,4690,,0,0,,0,0,,19034.0,73.16,,0,0,,0,0,,122.8,0.0,,0,0,,0,0,,0,0,,552784.2,4514.59,,0,0,,0,0,Ibiza(Spagna)_nan_-18358.6_140.23@M_nan_-4175.2_31.89@,Spagna_400000.0_42059.0_102.24@
23:0021-04-2022,457,10,8,606000,4620,,0,0,,0,0,,26845.8,103.03,,0,0,,0,0,,0.0,0.0,,0,0,,0,0,,0,0,,525280.8,4290.13,,0,0,,0,0,Ibiza(Spagna)_nan_-16362.0_124.74@,Spagna_400000.0_42056.4_115.04@Minorca(Spagna)_nan_11877.6_111.8@
