timestamp,carbon_intensity,low_emissions,renewable_emissions,total_production,total_emissions,nucleare_installed_capacity,nucleare_production,nucleare_emissions,geotermico_installed_capacity,geotermico_production,geotermico_emissions,biomassa_installed_capacity,biomassa_production,biomassa_emissions,carbone_installed_capacity,carbone_production,carbone_emissions,eolico_installed_capacity,eolico_production,eolico_emissions,fotovoltaico_installed_capacity,fotovoltaico_production,fotovoltaico_emissions,idroelettrico_installed_capacity,idroelettrico_production,idroelettrico_emissions,accumuloidro_installed_capacity,accumuloidro_production,accumuloidro_emissions,batterieaccu_installed_capacity,batterieaccu_production,batterieaccu_emissions,gas_installed_capacity,gas_production,gas_emissions,petrolio_installed_capacity,petrolio_production,petrolio_emissions,sconosciuto_installed_capacity,sconosciuto_production,sconosciuto_emissions,exchange_export,exchange_import,stato
03:40 21-09-2022,443,43,9,5860000,43200,2000000,2028732,406.08,0,0,0,80000,31058,116.64,4370000,2811628,38400.48,701000,103136,17.28,1130000,0.0,0.0,2740000,382658,151.2,931000,0,0,,0,0,1370000,502788,4104.0,0,0,0,,,, Grecia_nan_-372696.0_2747.52@ Macedonia del Nord_950000.0_-453564.0_3348.0@ Romania_nan_-46880.0_345.6@ Serbia_2490000.0_-496928.0_3663.36@ Turchia_2490000.0_-365078.0_2691.36@,,Bulgaria
03:50 21-09-2022,443,43,9,5860000,43200,2000000,2028732,406.08,0,0,0,80000,31058,116.64,4370000,2811628,38400.48,701000,103136,17.28,1130000,0.0,0.0,2740000,382658,151.2,931000,0,0,,0,0,1370000,502788,4104.0,0,0,0,,,, Grecia_nan_-372696.0_2747.52@ Macedonia del Nord_950000.0_-453564.0_3348.0@ Romania_nan_-46880.0_345.6@ Serbia_2490000.0_-496928.0_3663.36@ Turchia_2490000.0_-365078.0_2691.36@,,Bulgaria
04:00 21-09-2022,443,43,9,5860000,43200,2000000,2028732,406.08,0,0,0,80000,31058,116.64,4370000,2811628,38400.48,701000,103136,17.28,1130000,0.0,0.0,2740000,382658,151.2,931000,0,0,,0,0,1370000,502788,4104.0,0,0,0,,,, Grecia_nan_-372696.0_2747.52@ Macedonia del Nord_950000.0_-453564.0_3348.0@ Romania_nan_-46880.0_345.6@ Serbia_2490000.0_-496928.0_3663.36@ Turchia_2490000.0_-365078.0_2691.36@,,Bulgaria
04:10 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-71955.0_535.05@ Serbia_2490000.0_-501930.0_3732.3@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
04:20 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-71955.0_535.05@ Serbia_2490000.0_-501930.0_3732.3@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
04:30 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-71955.0_535.05@ Serbia_2490000.0_-501930.0_3732.3@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
04:40 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-71955.0_535.05@ Serbia_2490000.0_-501930.0_3732.3@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
04:50 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-128700.0_957.0@ Serbia_2490000.0_-486720.0_3619.2@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
05:00 21-09-2022,446,43,8,5850000,43500,2000000,2027610,404.55,0,0,0,80000,31005,117.45,4370000,2829645,38684.55,701000,99450,17.4,1130000,0.0,0.0,2740000,356850,143.55,931000,0,0,,0,0,1370000,506025,4132.5,0,0,0,,,, Grecia_nan_-382005.0_2840.55@ Macedonia del Nord_950000.0_-451620.0_3358.2@ Romania_nan_-128700.0_957.0@ Serbia_2490000.0_-486720.0_3619.2@ Turchia_2490000.0_-405990.0_3018.9@,,Bulgaria
05:10 21-09-2022,441,44,8,5740000,42200,2000000,2019332,405.12,0,0,0,80000,29848,113.94,4370000,2755200,37638.18,701000,233044,42.2,1130000,0.0,0.0,2740000,223286,88.62,931000,0,0,,0,0,1370000,479290,3911.94,0,0,0,,,, Grecia_nan_-367360.0_2700.8@ Macedonia del Nord_950000.0_-374248.0_2751.44@ Romania_nan_-592368.0_4355.04@ Serbia_2490000.0_-362194.0_2662.82@ Turchia_2490000.0_-386302.0_2840.06@,,Bulgaria
05:20 21-09-2022,441,44,8,5740000,42200,2000000,2019332,405.12,0,0,0,80000,29848,113.94,4370000,2755200,37638.18,701000,233044,42.2,1130000,0.0,0.0,2740000,223286,88.62,931000,0,0,,0,0,1370000,479290,3911.94,0,0,0,,,, Grecia_nan_-367360.0_2700.8@ Macedonia del Nord_950000.0_-374248.0_2751.44@ Romania_nan_-592368.0_4355.04@ Serbia_2490000.0_-362194.0_2662.82@ Turchia_2490000.0_-386302.0_2840.06@,,Bulgaria
05:30 21-09-2022,441,44,8,5740000,42200,2000000,2019332,405.12,0,0,0,80000,29848,113.94,4370000,2755200,37638.18,701000,233044,42.2,1130000,0.0,0.0,2740000,223286,88.62,931000,0,0,,0,0,1370000,479290,3911.94,0,0,0,,,, Grecia_nan_-367360.0_2700.8@ Macedonia del Nord_950000.0_-374248.0_2751.44@ Romania_nan_-592368.0_4355.04@ Serbia_2490000.0_-362194.0_2662.82@ Turchia_2490000.0_-386302.0_2840.06@,,Bulgaria
05:40 21-09-2022,441,44,8,5740000,42200,2000000,2019332,405.12,0,0,0,80000,29848,113.94,4370000,2755200,37638.18,701000,233044,42.2,1130000,0.0,0.0,2740000,223286,88.62,931000,0,0,,0,0,1370000,479290,3911.94,0,0,0,,,, Grecia_nan_-367360.0_2700.8@ Macedonia del Nord_950000.0_-374248.0_2751.44@ Romania_nan_-592368.0_4355.04@ Serbia_2490000.0_-362194.0_2662.82@ Turchia_2490000.0_-386302.0_2840.06@,,Bulgaria
05:50 21-09-2022,441,44,8,5740000,42200,2000000,2019332,405.12,0,0,0,80000,29848,113.94,4370000,2755200,37638.18,701000,233044,42.2,1130000,0.0,0.0,2740000,223286,88.62,931000,0,0,,0,0,1370000,479290,3911.94,0,0,0,,,, Grecia_nan_-367934.0_2705.02@ Macedonia del Nord_950000.0_-370230.0_2721.9@ Romania_nan_-596386.0_4384.58@ Serbia_2490000.0_-351862.0_2586.86@ Turchia_2490000.0_-406392.0_2987.76@,,Bulgaria
06:00 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-368220.0_2726.12@ Macedonia del Nord_950000.0_-369930.0_2738.78@ Romania_nan_-596220.0_4414.12@ Serbia_2490000.0_-352260.0_2607.96@ Turchia_2490000.0_-406410.0_3008.86@,,Bulgaria
06:10 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-368220.0_2726.12@ Macedonia del Nord_950000.0_-369930.0_2738.78@ Romania_nan_-596220.0_4414.12@ Serbia_2490000.0_-352260.0_2607.96@ Turchia_2490000.0_-406410.0_3008.86@,,Bulgaria
06:20 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-368220.0_2726.12@ Macedonia del Nord_950000.0_-369930.0_2738.78@ Romania_nan_-596220.0_4414.12@ Serbia_2490000.0_-352260.0_2607.96@ Turchia_2490000.0_-406410.0_3008.86@,,Bulgaria
06:30 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-368220.0_2726.12@ Macedonia del Nord_950000.0_-369930.0_2738.78@ Romania_nan_-596220.0_4414.12@ Serbia_2490000.0_-352260.0_2607.96@ Turchia_2490000.0_-406410.0_3008.86@,,Bulgaria
06:40 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-368220.0_2726.12@ Macedonia del Nord_950000.0_-369930.0_2738.78@ Romania_nan_-596220.0_4414.12@ Serbia_2490000.0_-352260.0_2607.96@ Turchia_2490000.0_-406410.0_3008.86@,,Bulgaria
06:50 21-09-2022,444,43,8,5700000,42200,2000000,2017230,405.12,0,0,0,80000,29070,113.94,4370000,2754810,37642.4,701000,210330,37.98,1130000,0.0,0.0,2740000,208050,84.4,931000,0,0,,0,0,1370000,480510,3920.38,0,0,0,,,, Grecia_nan_-352830.0_2612.18@ Macedonia del Nord_950000.0_-353970.0_2620.62@ Romania_nan_-628140.0_4650.44@ Serbia_2490000.0_-330030.0_2443.38@ Turchia_2490000.0_-348270.0_2578.42@,,Bulgaria
07:00 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-352814.0_2583.9@ Macedonia del Nord_950000.0_-353920.0_2592.0@ Romania_nan_-627655.0_4600.8@ Serbia_2490000.0_-330141.0_2417.85@ Turchia_2490000.0_-347837.0_2547.45@,,Bulgaria
07:10 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-352814.0_2583.9@ Macedonia del Nord_950000.0_-353920.0_2592.0@ Romania_nan_-627655.0_4600.8@ Serbia_2490000.0_-330141.0_2417.85@ Turchia_2490000.0_-347837.0_2547.45@,,Bulgaria
07:20 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-352814.0_2583.9@ Macedonia del Nord_950000.0_-353920.0_2592.0@ Romania_nan_-627655.0_4600.8@ Serbia_2490000.0_-330141.0_2417.85@ Turchia_2490000.0_-347837.0_2547.45@,,Bulgaria
07:30 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-352814.0_2583.9@ Macedonia del Nord_950000.0_-353920.0_2592.0@ Romania_nan_-627655.0_4600.8@ Serbia_2490000.0_-330141.0_2417.85@ Turchia_2490000.0_-347837.0_2547.45@,,Bulgaria
07:40 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-352814.0_2583.9@ Macedonia del Nord_950000.0_-353920.0_2592.0@ Romania_nan_-627655.0_4600.8@ Serbia_2490000.0_-330141.0_2417.85@ Turchia_2490000.0_-347837.0_2547.45@,,Bulgaria
07:50 21-09-2022,440,44,7,5530000,40500,2000000,2017344,405.0,0,0,0,80000,28756,109.35,4370000,2631174,35951.85,701000,141015,24.3,1130000,0.0,0.0,2740000,231707,93.15,931000,0,0,,0,0,1370000,479451,3912.3,0,0,0,,,, Grecia_nan_-330141.0_2417.85@ Macedonia del Nord_950000.0_-301938.0_2211.3@ Romania_nan_-613830.0_4495.5@ Serbia_2490000.0_-242767.0_1777.95@ Turchia_2490000.0_-289772.0_2122.2@,,Bulgaria
08:00 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,0.0,0.0,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-330048.0_2432.25@ Macedonia del Nord_950000.0_-301971.0_2229.21@ Romania_nan_-613683.0_4530.33@ Serbia_2490000.0_-242952.0_1793.52@ Turchia_2490000.0_-289938.0_2140.38@,,Bulgaria
08:10 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,0.0,0.0,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-330048.0_2432.25@ Macedonia del Nord_950000.0_-301971.0_2229.21@ Romania_nan_-613683.0_4530.33@ Serbia_2490000.0_-242952.0_1793.52@ Turchia_2490000.0_-289938.0_2140.38@,,Bulgaria
08:20 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,0.0,0.0,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-330048.0_2432.25@ Macedonia del Nord_950000.0_-301971.0_2229.21@ Romania_nan_-613683.0_4530.33@ Serbia_2490000.0_-242952.0_1793.52@ Turchia_2490000.0_-289938.0_2140.38@,,Bulgaria
08:30 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,190.3286084228851,0.2007205219717783,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-330048.0_2432.25@ Macedonia del Nord_950000.0_-301971.0_2229.21@ Romania_nan_-613683.0_4530.33@ Serbia_2490000.0_-242952.0_1793.52@ Turchia_2490000.0_-289938.0_2140.38@,,Bulgaria
08:40 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,479.1288837517077,0.5052892491323169,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-330048.0_2432.25@ Macedonia del Nord_950000.0_-301971.0_2229.21@ Romania_nan_-613683.0_4530.33@ Serbia_2490000.0_-242952.0_1793.52@ Turchia_2490000.0_-289938.0_2140.38@,,Bulgaria
08:50 21-09-2022,442,44,8,5730000,42300,2000000,2018106,406.08,0,0,0,80000,30369,118.44,4370000,2752692,37680.84,701000,75063,12.69,1130000,721.98,0.7614000000000001,2740000,368439,148.05,931000,0,0,,0,0,1370000,481320,3933.9,0,0,0,,,, Grecia_nan_-326610.0_2411.1@ Macedonia del Nord_950000.0_-287073.0_2115.0@ Romania_nan_-720261.0_5317.11@ Serbia_2490000.0_-202842.0_1497.42@ Turchia_2490000.0_-269883.0_1992.33@,,Bulgaria
09:00 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,4281.129747582762,3.013416569900488,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-326922.0_2301.15@ Macedonia del Nord_950000.0_-286752.0_2018.4@ Romania_nan_-721206.0_5072.1@ Serbia_2490000.0_-203322.0_1426.8@ Turchia_2490000.0_-270066.0_1900.95@,,Bulgaria
09:10 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,5074.87688857645,3.572122081764977,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-326922.0_2301.15@ Macedonia del Nord_950000.0_-286752.0_2018.4@ Romania_nan_-721206.0_5072.1@ Serbia_2490000.0_-203322.0_1426.8@ Turchia_2490000.0_-270066.0_1900.95@,,Bulgaria
09:20 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,5742.336014055928,4.041935543874319,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-326922.0_2301.15@ Macedonia del Nord_950000.0_-286752.0_2018.4@ Romania_nan_-721206.0_5072.1@ Serbia_2490000.0_-203322.0_1426.8@ Turchia_2490000.0_-270066.0_1900.95@,,Bulgaria
09:30 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,6303.6,4.437,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-326922.0_2301.15@ Macedonia del Nord_950000.0_-286752.0_2018.4@ Romania_nan_-721206.0_5072.1@ Serbia_2490000.0_-203322.0_1426.8@ Turchia_2490000.0_-270066.0_1900.95@,,Bulgaria
09:40 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,6775.564873791382,4.769208284950245,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-326922.0_2301.15@ Macedonia del Nord_950000.0_-286752.0_2018.4@ Romania_nan_-721206.0_5072.1@ Serbia_2490000.0_-203322.0_1426.8@ Turchia_2490000.0_-270066.0_1900.95@,,Bulgaria
09:50 21-09-2022,422,46,14,6180000,43500,2000000,2017770,404.55,0,0,0,80000,29664,113.1,4370000,2829204,38697.6,701000,65508,13.05,1130000,7172.438444288226,5.048561040882489,2740000,734184,295.8,931000,0,0,,0,0,1370000,485130,3967.2,0,0,0,,,, Grecia_nan_-315798.0_2222.85@ Macedonia del Nord_950000.0_-278718.0_1961.85@ Romania_nan_-805872.0_5672.4@ Serbia_2490000.0_-194052.0_1365.9@ Turchia_2490000.0_-271920.0_1914.0@,,Bulgaria
10:00 21-09-2022,399,49,19,6580000,43800,2000000,2014796,402.96,0,0,0,80000,30268,113.88,4370000,2843876,38854.98,701000,69748,13.14,1130000,22111.21140969931,15.95971644212742,2740000,1084384,433.62,931000,0,0,,0,0,1370000,482314,3937.62,0,0,0,,,, Grecia_nan_-315840.0_2102.4@ Macedonia del Nord_950000.0_-278992.0_1857.12@ Romania_nan_-805392.0_5361.12@ Serbia_2490000.0_-194110.0_1292.1@ Turchia_2490000.0_-271754.0_1808.94@,,Bulgaria
10:10 21-09-2022,399,49,19,6580000,43800,2000000,2014796,402.96,0,0,0,80000,30268,113.88,4370000,2843876,38854.98,701000,69748,13.14,1130000,22937.88,16.5564,2740000,1084384,433.62,931000,0,0,,0,0,1370000,482314,3937.62,0,0,0,,,, Grecia_nan_-315840.0_2102.4@ Macedonia del Nord_950000.0_-278992.0_1857.12@ Romania_nan_-805392.0_5361.12@ Serbia_2490000.0_-194110.0_1292.1@ Turchia_2490000.0_-271754.0_1808.94@,,Bulgaria
10:20 21-09-2022,399,49,19,6580000,43800,2000000,2014796,402.96,0,0,0,80000,30268,113.88,4370000,2843876,38854.98,701000,69748,13.14,1130000,23633.02265418669,17.05814906485589,2740000,1084384,433.62,931000,0,0,,0,0,1370000,482314,3937.62,0,0,0,,,, Grecia_nan_-315840.0_2102.4@ Macedonia del Nord_950000.0_-278992.0_1857.12@ Romania_nan_-805392.0_5361.12@ Serbia_2490000.0_-194110.0_1292.1@ Turchia_2490000.0_-271754.0_1808.94@,,Bulgaria
10:30 21-09-2022,399,49,19,6580000,43800,2000000,2014796,402.96,0,0,0,80000,30268,113.88,4370000,2843876,38854.98,701000,69748,13.14,1130000,24217.56562018223,17.4800680548501,2740000,1084384,433.62,931000,0,0,,0,0,1370000,482314,3937.62,0,0,0,,,, Grecia_nan_-315840.0_2102.4@ Macedonia del Nord_950000.0_-278992.0_1857.12@ Romania_nan_-805392.0_5361.12@ Serbia_2490000.0_-194110.0_1292.1@ Turchia_2490000.0_-271754.0_1808.94@,,Bulgaria
10:40 21-09-2022,399,49,19,6580000,43800,2000000,2014796,402.96,0,0,0,80000,30268,113.88,4370000,2843876,38854.98,701000,69748,13.14,1130000,24709.10570484966,17.83485822106371,2740000,1084384,433.62,931000,0,0,,0,0,1370000,482314,3937.62,0,0,0,,,, Grecia_nan_-315840.0_2102.4@ Macedonia del Nord_950000.0_-278992.0_1857.12@ Romania_nan_-805392.0_5361.12@ Serbia_2490000.0_-194110.0_1292.1@ Turchia_2490000.0_-271754.0_1808.94@,,Bulgaria
10:50 21-09-2022,394,50,21,6900000,45300,2000000,2025150,403.17,0,0,0,80000,30360,117.78,4370000,2869020,39216.21,701000,199410,36.24,1130000,187583.4,141.6984,2740000,730020,289.92,931000,0,0,,0,0,1370000,503700,4113.24,0,0,0,,,, Grecia_nan_-516810.0_3392.97@ Macedonia del Nord_950000.0_-474720.0_3116.64@ Romania_nan_-247710.0_1626.27@ Serbia_2490000.0_-374670.0_2459.79@, Turchia_2490000.0_133860.0_815.4@,Bulgaria
11:00 21-09-2022,394,50,21,6900000,45300,2000000,2025150,403.17,0,0,0,80000,30360,117.78,4370000,2869020,39216.21,701000,199410,36.24,1130000,190178.6340329475,143.6588107298098,2740000,730020,289.92,931000,0,0,,0,0,1370000,503700,4113.24,0,0,0,,,, Grecia_nan_-516810.0_3392.97@ Macedonia del Nord_950000.0_-474720.0_3116.64@ Romania_nan_-247710.0_1626.27@ Serbia_2490000.0_-374670.0_2459.79@, Turchia_2490000.0_133860.0_815.4@,Bulgaria
11:10 21-09-2022,396,50,21,6890000,45400,2000000,2028416,404.06,0,0,0,80000,30316,113.5,4370000,2880709,39339.1,701000,93015,18.16,1130000,220683.2410980286,164.9023844573123,2740000,755144,304.18,931000,0,0,,0,0,1370000,500903,4090.54,0,0,0,,,, Grecia_nan_-517439.0_3409.54@ Macedonia del Nord_950000.0_-475410.0_3132.6@ Romania_nan_-248040.0_1634.4@ Serbia_2490000.0_-375505.0_2474.3@, Turchia_2490000.0_134355.0_780.88@,Bulgaria
11:20 21-09-2022,396,50,21,6890000,45400,2000000,2028416,404.06,0,0,0,80000,30316,113.5,4370000,2880709,39339.1,701000,93015,18.16,1130000,222788.5409236233,166.475539534747,2740000,755144,304.18,931000,0,0,,0,0,1370000,500903,4090.54,0,0,0,,,, Grecia_nan_-517439.0_3409.54@ Macedonia del Nord_950000.0_-475410.0_3132.6@ Romania_nan_-248040.0_1634.4@ Serbia_2490000.0_-375505.0_2474.3@, Turchia_2490000.0_134355.0_780.88@,Bulgaria
11:30 21-09-2022,396,50,21,6890000,45400,2000000,2028416,404.06,0,0,0,80000,30316,113.5,4370000,2880709,39339.1,701000,93015,18.16,1130000,224558.88,167.7984,2740000,755144,304.18,931000,0,0,,0,0,1370000,500903,4090.54,0,0,0,,,, Grecia_nan_-517439.0_3409.54@ Macedonia del Nord_950000.0_-475410.0_3132.6@ Romania_nan_-248040.0_1634.4@ Serbia_2490000.0_-375505.0_2474.3@, Turchia_2490000.0_134355.0_780.88@,Bulgaria
11:40 21-09-2022,396,50,21,6890000,45400,2000000,2028416,404.06,0,0,0,80000,30316,113.5,4370000,2880709,39339.1,701000,93015,18.16,1130000,226047.5517831088,168.9107886231121,2740000,755144,304.18,931000,0,0,,0,0,1370000,500903,4090.54,0,0,0,,,, Grecia_nan_-517439.0_3409.54@ Macedonia del Nord_950000.0_-475410.0_3132.6@ Romania_nan_-248040.0_1634.4@ Serbia_2490000.0_-375505.0_2474.3@, Turchia_2490000.0_134355.0_780.88@,Bulgaria
11:50 21-09-2022,396,50,21,6890000,45400,2000000,2028416,404.06,0,0,0,80000,30316,113.5,4370000,2880709,39339.1,701000,93015,18.16,1130000,227299.3705490143,169.8461922286561,2740000,755144,304.18,931000,0,0,,0,0,1370000,500903,4090.54,0,0,0,,,, Grecia_nan_-517439.0_3409.54@ Macedonia del Nord_950000.0_-475410.0_3132.6@ Romania_nan_-248040.0_1634.4@ Serbia_2490000.0_-375505.0_2474.3@, Turchia_2490000.0_134355.0_780.88@,Bulgaria
12:00 21-09-2022,395,50,21,6900000,45500,2000000,2027910,404.95,0,0,0,80000,29670,113.75,4370000,2880060,39380.25,701000,93150,18.2,1130000,228346.6512745943,171.008612872588,2740000,754860,300.3,931000,0,0,,0,0,1370000,500940,4090.45,0,0,0,,,, Grecia_nan_-545100.0_3594.5@ Macedonia del Nord_950000.0_-507150.0_3344.25@ Romania_nan_-316020.0_2083.9@ Serbia_2490000.0_-411240.0_2711.8@, Turchia_2490000.0_144900.0_837.2@,Bulgaria
12:10 21-09-2022,399,50,20,6830000,45400,2000000,2026461,404.06,0,0,0,80000,32101,122.58,4370000,2878845,39348.18,701000,25271,4.54,1130000,263719.96,197.9894,2740000,685049,272.4,931000,0,0,,0,0,1370000,499273,4076.92,0,0,0,,,, Grecia_nan_-545034.0_3622.92@ Macedonia del Nord_950000.0_-506786.0_3368.68@ Romania_nan_-316229.0_2102.02@ Serbia_2490000.0_-411166.0_2733.08@, Turchia_2490000.0_144796.0_762.72@,Bulgaria
12:20 21-09-2022,399,50,20,6830000,45400,2000000,2026461,404.06,0,0,0,80000,32101,122.58,4370000,2878845,39348.18,701000,25271,4.54,1130000,264576.2618572479,198.6322739445258,2740000,685049,272.4,931000,0,0,,0,0,1370000,499273,4076.92,0,0,0,,,, Grecia_nan_-545034.0_3622.92@ Macedonia del Nord_950000.0_-506786.0_3368.68@ Romania_nan_-316229.0_2102.02@ Serbia_2490000.0_-411166.0_2733.08@, Turchia_2490000.0_144796.0_762.72@,Bulgaria
